Seq,DOY,DATE,HOUR,AMF_FC_OLD,FCH4_nmol_OLD,AMF_FCH4_OLD,AMF_FC,FCH4_nmol,AMF_FCH4
50758,288.917,10/15/2020,22,,,,-6.06975,117.01,0.11701
50759,288.958,10/15/2020,23,,,,-4.0882,94.5725,0.0945725
50760,289,10/15/2020,24,,,,0.84963,103.01,0.10301
50761,289.042,10/16/2020,1,0.5585,,,0.5585,104.472,0.104472
50762,289.083,10/16/2020,2,1.31814,,,0.85013,51.5095,0.0515095
50763,289.125,10/16/2020,3,0.61069,,,0.348065,52.577,0.052577
50764,289.167,10/16/2020,4,2.55855,,,0.51833,29.749,0.029749
50765,289.208,10/16/2020,5,2.22,,,0.1621365,11.4925,0.0114925
50766,289.25,10/16/2020,6,1.8257,,,0.0436495,35.1443,0.0351443
50767,289.292,10/16/2020,7,,,,-0.0386355,-32.5995,-0.0325995
50768,289.333,10/16/2020,8,0.97224,,,-1.61445,76.899,0.076899
50769,289.375,10/16/2020,9,0.651895,107.355,0.107355,-1.74775,107.355,0.107355
50770,289.417,10/16/2020,10,1.64005,,,-2.1008,28.0335,0.0280335
50771,289.458,10/16/2020,11,0.0184465,83.546,0.083546,-0.785599,44.5744,0.0445744
50772,289.5,10/16/2020,12,-0.178257,82.947,0.082947,-0.178257,82.947,0.082947
50773,289.542,10/16/2020,13,-0.62566,77.273,0.077273,-0.62566,77.273,0.077273
50774,289.583,10/16/2020,14,0.82419,88.399,0.088399,-0.365645,42.2002,0.0422002
50775,289.625,10/16/2020,15,-0.063345,86.22,0.08622,-0.10562,64.547,0.064547
50776,289.667,10/16/2020,16,-0.0027933,73.0725,0.0730725,-0.0027933,73.0725,0.0730725
50777,289.708,10/16/2020,17,-0.0001945,70.6095,0.0706095,-0.0001945,70.6095,0.0706095
50778,289.75,10/16/2020,18,0.56343,75.136,0.075136,0.306921,38.61315,0.03861315
50779,289.792,10/16/2020,19,,,,0.160815,-49.1675,-0.0491675
50780,289.833,10/16/2020,20,,,,-0.52532,-109.475,-0.109475
50781,289.875,10/16/2020,21,,,,-0.32557,-68.8695,-0.0688695
50782,289.917,10/16/2020,22,,,,0.21172,-17.093,-0.017093
50783,289.958,10/16/2020,23,,,,0.32069,-2.7126455,-0.002712646
50784,290,10/16/2020,24,,,,0.33535,57.404,0.057404
50785,290.042,10/17/2020,1,2.0213,,,0.444285,98.6685,0.0986685
50786,290.083,10/17/2020,2,0.41004,,,0.56602,72.435,0.072435
50787,290.125,10/17/2020,3,0.92194,101.914,0.101914,0.92194,101.914,0.101914
50788,290.167,10/17/2020,4,0.584865,96.073,0.096073,0.584865,96.073,0.096073
50789,290.208,10/17/2020,5,0.42748,82.74,0.08274,0.42748,82.74,0.08274
50790,290.25,10/17/2020,6,0.35378,73.754,0.073754,0.2590755,77.5795,0.0775795
50791,290.292,10/17/2020,7,0.1697,83.77,0.08377,0.1697,83.77,0.08377
50792,290.333,10/17/2020,8,0.2149425,79.7845,0.0797845,-0.6647475,79.7845,0.0797845
50793,290.375,10/17/2020,9,0.485065,88.7655,0.0887655,-0.589295,88.7655,0.0887655
50794,290.417,10/17/2020,10,0.221155,76.5795,0.0765795,0.221155,76.5795,0.0765795
50795,290.458,10/17/2020,11,0.17767,108.33,0.10833,-0.973825,108.33,0.10833
50796,290.5,10/17/2020,12,-0.37327,78.002,0.078002,-0.894765,78.002,0.078002
50797,290.542,10/17/2020,13,-0.129005,82.2955,0.0822955,-0.90566,82.2955,0.0822955
50798,290.583,10/17/2020,14,0.83248,90.7845,0.0907845,-0.388835,90.7845,0.0907845
50799,290.625,10/17/2020,15,-0.16455,97.3645,0.0973645,-0.16455,97.3645,0.0973645
50800,290.667,10/17/2020,16,-0.26641,92.8255,0.0928255,-0.26641,92.8255,0.0928255
50801,290.708,10/17/2020,17,0.399735,91.7445,0.0917445,0.399735,91.7445,0.0917445
50802,290.75,10/17/2020,18,0.62939,116.51,0.11651,0.39583,264.705,0.264705
50803,290.792,10/17/2020,19,,,,0.77678,-47.171,-0.047171
50804,290.833,10/17/2020,20,1.42485,136.63,0.13663,1.42485,136.63,0.13663
50805,290.875,10/17/2020,21,1.0871,148.83,0.14883,1.1173,103.926,0.103926
50806,290.917,10/17/2020,22,1.2428,,,1.4031,71.1955,0.0711955
50807,290.958,10/17/2020,23,1.22515,84.429,0.084429,1.5229,92.3145,0.0923145
50808,291,10/17/2020,24,1.57785,128.6,0.1286,1.57785,128.6,0.1286
50809,291.042,10/18/2020,1,1.44195,109.38,0.10938,1.44195,109.38,0.10938
50810,291.083,10/18/2020,2,0.630105,94.68,0.09468,0.630105,94.68,0.09468
50811,291.125,10/18/2020,3,1.32175,105.365,0.105365,1.32175,105.365,0.105365
50812,291.167,10/18/2020,4,1.12805,95.5025,0.0955025,1.12805,95.5025,0.0955025
50813,291.208,10/18/2020,5,1.6262,115.075,0.115075,1.6262,115.075,0.115075
50814,291.25,10/18/2020,6,1.23137,99.885,0.099885,1.23137,99.885,0.099885
50815,291.292,10/18/2020,7,1.12305,88.5595,0.0885595,1.12305,88.5595,0.0885595
50816,291.333,10/18/2020,8,1.1329,67.159,0.067159,0.817635,67.159,0.067159
50817,291.375,10/18/2020,9,1.02433,85.8195,0.0858195,0.64954,85.8195,0.0858195
50818,291.417,10/18/2020,10,0.83694,58.8105,0.0588105,-0.30741,58.8105,0.0588105
50819,291.458,10/18/2020,11,0.578315,66.5845,0.0665845,-0.259375,66.5845,0.0665845
50820,291.5,10/18/2020,12,0.68985,111.5575,0.1115575,-1.160205,111.5575,0.1115575
50821,291.542,10/18/2020,13,,,,-4.1883,68.103,0.068103
50822,291.583,10/18/2020,14,,,,-7.47175,70.44,0.07044
50823,291.625,10/18/2020,15,0.23761,,,-0.732495,67.094,0.067094
50824,291.667,10/18/2020,16,0.39066,,,-0.554875,95.4205,0.0954205
50825,291.708,10/18/2020,17,-0.071234,60.338,0.060338,-0.071234,73.661,0.073661
50826,291.75,10/18/2020,18,0.327915,56.603,0.056603,-0.208685,56.603,0.056603
50827,291.792,10/18/2020,19,0.621065,65.16,0.06516,0.621065,65.16,0.06516
50828,291.833,10/18/2020,20,0.498655,65.7885,0.0657885,0.498655,65.7885,0.0657885
50829,291.875,10/18/2020,21,0.60651,61.016,0.061016,0.60651,61.016,0.061016
50830,291.917,10/18/2020,22,-0.021424,23.306,0.023306,0.511788,35.9765,0.0359765
50831,291.958,10/18/2020,23,,,,1.0934,15.1195,0.0151195
50832,292,10/18/2020,24,,,,-1.955455,85.791,0.085791
50833,292.042,10/19/2020,1,,,,-1.52825,75.658,0.075658
50834,292.083,10/19/2020,2,,,,-3.3249,87.914,0.087914
50835,292.125,10/19/2020,3,,,,-6.7806,110.49,0.11049
50836,292.167,10/19/2020,4,,,,-9.24755,81.6935,0.0816935
50837,292.208,10/19/2020,5,,,,-9.4315,72.0275,0.0720275
50838,292.25,10/19/2020,6,,,,-9.9778,-5.3422,-0.0053422
50839,292.292,10/19/2020,7,,,,-8.27795,-45.2395,-0.0452395
50840,292.333,10/19/2020,8,,,,-1.68224,-89.516,-0.089516
50841,292.375,10/19/2020,9,,,,-7.3069,37.692,0.037692
50842,292.417,10/19/2020,10,,,,-12.15,46.918,0.046918
50843,292.458,10/19/2020,11,,,,-12.3225,50.762,0.050762
50844,292.5,10/19/2020,12,,,,-12.118,78.929,0.078929
50845,292.542,10/19/2020,13,,,,-12.1825,208.79,0.20879
50846,292.583,10/19/2020,14,,,,-12.3425,79.519,0.079519
50847,292.625,10/19/2020,15,,,,-12.323,56.144,0.056144
50848,292.667,10/19/2020,16,,,,-9.4312,54.981,0.054981
50849,292.708,10/19/2020,17,,,,-5.85335,82.679,0.082679
50850,292.75,10/19/2020,18,,,,-0.67658,6.5425,0.0065425
50851,292.792,10/19/2020,19,,,,-0.00656845,-55.0285,-0.0550285
50852,292.833,10/19/2020,20,,,,0.276765,1.76515,0.00176515
50853,292.875,10/19/2020,21,,,,0.62816,9.52125,0.00952125
50854,292.917,10/19/2020,22,,,,0.62201,73.8155,0.0738155
50855,292.958,10/19/2020,23,,,,0.931205,19.13535,0.01913535
50856,293,10/19/2020,24,,,,-1.607805,64.803,0.064803
50857,293.042,10/20/2020,1,,,,-6.705,110.855,0.110855
50858,293.083,10/20/2020,2,,,,-7.9145,80.3365,0.0803365
50859,293.125,10/20/2020,3,,,,-8.1687,39.896,0.039896
50860,293.167,10/20/2020,4,,,,-8.56405,24.474,0.024474
50861,293.208,10/20/2020,5,,,,-9.078,24.4245,0.0244245
50862,293.25,10/20/2020,6,,,,-9.6051,7.96625,0.00796625
50863,293.292,10/20/2020,7,,,,-7.01895,-33.7135,-0.0337135
50864,293.333,10/20/2020,8,,,,-1.56307,-22.3855,-0.0223855
50865,293.375,10/20/2020,9,,,,-2.31955,12.5765,0.0125765
50866,293.417,10/20/2020,10,,,,-7.87535,19.6365,0.0196365
50867,293.458,10/20/2020,11,,,,-11.153,23.418,0.023418
50868,293.5,10/20/2020,12,,,,-12.059,39.80545,0.03980545
50869,293.542,10/20/2020,13,,,,-11.8325,84.9165,0.0849165
50870,293.583,10/20/2020,14,,,,-12.3375,40.1875,0.0401875
50871,293.625,10/20/2020,15,,,,-10.7475,41.535,0.041535
50872,293.667,10/20/2020,16,,,,-1.6326,20.3175,0.0203175
50873,293.708,10/20/2020,17,,,,-4.196835,39.48,0.03948
50874,293.75,10/20/2020,18,,,,-0.530385,84.149,0.084149
50875,293.792,10/20/2020,19,,,,-0.536971,-26.1645,-0.0261645
50876,293.833,10/20/2020,20,,,,-2.6767,-22.537,-0.022537
50877,293.875,10/20/2020,21,,,,-1.17175,-12.6775,-0.0126775
50878,293.917,10/20/2020,22,,,,-0.479585,16.46145,0.01646145
50879,293.958,10/20/2020,23,,,,0.464455,46.57,0.04657
50880,294,10/20/2020,24,,,,-2.05035,118.3585,0.1183585
50881,294.042,10/21/2020,1,,,,-1.666485,170.75,0.17075
50882,294.083,10/21/2020,2,,,,-1.35564,157.065,0.157065
50883,294.125,10/21/2020,3,,,,-1.57155,188.645,0.188645
50884,294.167,10/21/2020,4,,,,-2.7448,219.745,0.219745
50885,294.208,10/21/2020,5,,,,-6.84645,229.14,0.22914
50886,294.25,10/21/2020,6,,,,-7.5337,228.85,0.22885
50887,294.292,10/21/2020,7,,,,-6.1286,184.565,0.184565
50888,294.333,10/21/2020,8,,,,-2.49935,208.98,0.20898
50889,294.375,10/21/2020,9,,,,-2.6074,184.455,0.184455
50890,294.417,10/21/2020,10,,,,-3.38365,88.134,0.088134
50891,294.458,10/21/2020,11,,,,-4.99605,31.5115,0.0315115
50892,294.5,10/21/2020,12,,,,-7.96115,32.015,0.032015
50893,294.542,10/21/2020,13,,,,-12.3585,35.182,0.035182
50894,294.583,10/21/2020,14,,,,-13.236,21.7765,0.0217765
50895,294.625,10/21/2020,15,,,,-12.6305,19.612,0.019612
50896,294.667,10/21/2020,16,,,,-5.75545,38.0865,0.0380865
50897,294.708,10/21/2020,17,,,,-9.23455,25.0455,0.0250455
50898,294.75,10/21/2020,18,,,,-10.1804,-19.0235,-0.0190235
50899,294.792,10/21/2020,19,,,,-2.1266,-177.245,-0.177245
50900,294.833,10/21/2020,20,,,,-2.9994,-149.135,-0.149135
50901,294.875,10/21/2020,21,,,,-1.9841,-130.98,-0.13098
50902,294.917,10/21/2020,22,,,,-1.30855,-130.165,-0.130165
50903,294.958,10/21/2020,23,,,,-1.89395,-104.3615,-0.1043615
50904,295,10/21/2020,24,,,,-3.20495,-62.403,-0.062403
50905,295.042,10/22/2020,1,,,,-3.13605,-77.1355,-0.0771355
50906,295.083,10/22/2020,2,,,,-2.83605,-113.615,-0.113615
50907,295.125,10/22/2020,3,,,,-2.20685,-121.555,-0.121555
50908,295.167,10/22/2020,4,,,,-3.0937,-117.325,-0.117325
50909,295.208,10/22/2020,5,,,,-8.08055,-146.955,-0.146955
50910,295.25,10/22/2020,6,,,,-9.6198,-162.755,-0.162755
50911,295.292,10/22/2020,7,,,,-8.7247,-237.04,-0.23704
50912,295.333,10/22/2020,8,,,,-9.86795,-59.707,-0.059707
50913,295.375,10/22/2020,9,,,,-10.1593,32.5845,0.0325845
50914,295.417,10/22/2020,10,,,,-8.8018,-60.048,-0.060048
50915,295.458,10/22/2020,11,,,,-6.6671,-59.069,-0.059069
50916,295.5,10/22/2020,12,,,,-10.3952,-19.1505,-0.0191505
50917,295.542,10/22/2020,13,,,,-11.6215,29.143,0.029143
50918,295.583,10/22/2020,14,,,,-6.2337,128.8975,0.1288975
50919,295.625,10/22/2020,15,,,,-11.047,683.215,0.683215
50920,295.667,10/22/2020,16,,,,-0.850085,59.7905,0.0597905
50921,295.708,10/22/2020,17,,,,-9.91395,59.4235,0.0594235
50922,295.75,10/22/2020,18,,,,-12.8385,123.059,0.123059
50923,295.792,10/22/2020,19,,,,-3.23765,38.6705,0.0386705
50924,295.833,10/22/2020,20,,,,-3.7119,52.597,0.052597
50925,295.875,10/22/2020,21,,,,0.432,-8.293,-0.008293
50926,295.917,10/22/2020,22,,,,0.803635,68.704,0.068704
50927,295.958,10/22/2020,23,,,,0.4218375,180.05,0.18005
50928,296,10/22/2020,24,,,,0.26167,202.785,0.202785
50929,296.042,10/23/2020,1,3.40835,270.91,0.27091,2.2278,203.66,0.20366
50930,296.083,10/23/2020,2,5.7662,,,1.95425,185.79,0.18579
50931,296.125,10/23/2020,3,3.8779,,,1.7533,117.556,0.117556
50932,296.167,10/23/2020,4,,,,1.41775,74.875,0.074875
50933,296.208,10/23/2020,5,-2.276765,,,0.798535,138.245,0.138245
50934,296.25,10/23/2020,6,1.5815,,,1.3189,80.3355,0.0803355
50935,296.292,10/23/2020,7,4.6803,,,1.43925,130.995,0.130995
50936,296.333,10/23/2020,8,1.17596,941.94,0.94194,1.17596,572.1,0.5721
50937,296.375,10/23/2020,9,2.5099,732.02,0.73202,0.1416,468.025,0.468025
50938,296.417,10/23/2020,10,1.24665,375.04,0.37504,-0.25095,375.04,0.37504
50939,296.458,10/23/2020,11,1.021085,324.15,0.32415,-5.8871,324.15,0.32415
50940,296.5,10/23/2020,12,1.38245,543.68,0.54368,-10.8405,543.68,0.54368
50941,296.542,10/23/2020,13,-0.428135,795.055,0.795055,-6.33325,795.055,0.795055
50942,296.583,10/23/2020,14,3.06817,392.96,0.39296,-0.67093,392.96,0.39296
50943,296.625,10/23/2020,15,,,,-3.62505,209.685,0.209685
50944,296.667,10/23/2020,16,,,,-2.1118,105.9635,0.1059635
50945,296.708,10/23/2020,17,1.92977,643.62,0.64362,0.108915,643.62,0.64362
50946,296.75,10/23/2020,18,1.9353,835.13,0.83513,1.99065,835.13,0.83513
50947,296.792,10/23/2020,19,0.235505,,,0.235505,107.007,0.107007
50948,296.833,10/23/2020,20,0.90494,,,0.90494,120.265,0.120265
50949,296.875,10/23/2020,21,1.36335,430.3,0.4303,1.36335,280.86,0.28086
50950,296.917,10/23/2020,22,3.8074,,,3.8074,73.2335,0.0732335
50951,296.958,10/23/2020,23,5.0512,,,1.23105,56.6205,0.0566205
50952,297,10/23/2020,24,2.38085,,,2.38085,59.1635,0.0591635
50953,297.042,10/24/2020,1,2.80205,108.906,0.108906,2.80205,108.906,0.108906
50954,297.083,10/24/2020,2,2.2444,,,2.2444,46.121,0.046121
50955,297.125,10/24/2020,3,2.6448,,,2.6448,43.7035,0.0437035
50956,297.167,10/24/2020,4,2.1947,,,2.1947,8.2648,0.0082648
50957,297.208,10/24/2020,5,2.0085,,,2.0085,0.6375,0.0006375
50958,297.25,10/24/2020,6,1.8576,,,1.8576,33.54045,0.03354045
50959,297.292,10/24/2020,7,1.5779,30.949,0.030949,1.5779,-12.822,-0.012822
50960,297.333,10/24/2020,8,1.2339,26.1455,0.0261455,-0.368175,26.1455,0.0261455
50961,297.375,10/24/2020,9,0.667205,28.2415,0.0282415,-2.0928,28.2415,0.0282415
50962,297.417,10/24/2020,10,0.939515,25.24,0.02524,-3.34355,25.24,0.02524
50963,297.458,10/24/2020,11,1.1577,26.243,0.026243,-4.39795,26.243,0.026243
50964,297.5,10/24/2020,12,0.865135,33.4785,0.0334785,-4.68675,33.4785,0.0334785
50965,297.542,10/24/2020,13,0.88893,34.6515,0.0346515,-4.66545,34.6515,0.0346515
50966,297.583,10/24/2020,14,0.46862,4.709,0.004709,-3.27395,24.316,0.024316
50967,297.625,10/24/2020,15,0.788995,49.0135,0.0490135,-2.0734,49.0135,0.0490135
50968,297.667,10/24/2020,16,0.580465,72.0715,0.0720715,-1.4323,72.0715,0.0720715
50969,297.708,10/24/2020,17,0.2696525,32.533,0.032533,-2.2154,62.8315,0.0628315
50970,297.75,10/24/2020,18,0.374814,52.662,0.052662,-0.920571,87.136,0.087136
50971,297.792,10/24/2020,19,0.5429,61.413,0.061413,0.5429,61.413,0.061413
50972,297.833,10/24/2020,20,5.1311,110.42,0.11042,0.381345,83.906,0.083906
50973,297.875,10/24/2020,21,2.6785,40.583,0.040583,1.593145,16.0866,0.0160866
50974,297.917,10/24/2020,22,-4.2057,102.68,0.10268,0.562415,78.432,0.078432
50975,297.958,10/24/2020,23,6.025,74.287,0.074287,-0.206305,49.669,0.049669
50976,298,10/24/2020,24,-0.594905,54.5045,0.0545045,-0.594905,54.5045,0.0545045
50977,298.042,10/25/2020,1,-0.314337,49.155,0.049155,-0.314337,49.155,0.049155
50978,298.083,10/25/2020,2,0.54255,31.7785,0.0317785,0.54255,31.7785,0.0317785
50979,298.125,10/25/2020,3,0.67921,33.28,0.03328,0.42817,36.642,0.036642
50980,298.167,10/25/2020,4,1.18095,76.204,0.076204,1.10009,49.629,0.049629
50981,298.208,10/25/2020,5,0.10234,49.353,0.049353,0.10234,49.353,0.049353
50982,298.25,10/25/2020,6,-0.6468,,,0.270025,51.094,0.051094
50983,298.292,10/25/2020,7,0.31343,,,0.205075,33.4525,0.0334525
50984,298.333,10/25/2020,8,0.6121,,,-1.16925,49.989,0.049989
50985,298.375,10/25/2020,9,0.74025,,,-1.52975,55.843,0.055843
50986,298.417,10/25/2020,10,0.059809,28.892,0.028892,-1.7943,41.4475,0.0414475
50987,298.458,10/25/2020,11,-0.354015,49.8655,0.0498655,-1.61815,49.8655,0.0498655
50988,298.5,10/25/2020,12,-0.869915,23.9937,0.0239937,-2.61855,23.9937,0.0239937
50989,298.542,10/25/2020,13,-0.689485,25.03545,0.02503545,-4.9181,25.03545,0.02503545
50990,298.583,10/25/2020,14,0.74622,31.60825,0.03160825,-2.83735,31.60825,0.03160825
50991,298.625,10/25/2020,15,-0.06411,52.204,0.052204,-0.9635,52.204,0.052204
50992,298.667,10/25/2020,16,0.460405,96.082,0.096082,-1.1345,96.082,0.096082
50993,298.708,10/25/2020,17,-0.348895,67.88975,0.06788975,-1.215,67.88975,0.06788975
50994,298.75,10/25/2020,18,0.96647,76.387,0.076387,-0.579865,65.6875,0.0656875
50995,298.792,10/25/2020,19,,,,0.587085,3.674,0.003674
50996,298.833,10/25/2020,20,1.5972,138.44,0.13844,1.11853,94.0035,0.0940035
50997,298.875,10/25/2020,21,-0.4224,,,0.72244,65.3365,0.0653365
50998,298.917,10/25/2020,22,0.92834,,,0.716505,44.22535,0.04422535
50999,298.958,10/25/2020,23,,,,0.80937,21.8425,0.0218425
51000,299,10/25/2020,24,,,,0.879475,-1.557,-0.001557
51001,299.042,10/26/2020,1,,,,0.87676,44.107,0.044107
51002,299.083,10/26/2020,2,,,,0.68997,23.259,0.023259
51003,299.125,10/26/2020,3,,,,0.600595,30.447,0.030447
51004,299.167,10/26/2020,4,,,,0.365905,14.56285,0.01456285
51005,299.208,10/26/2020,5,,,,0.25836,28.854,0.028854
51006,299.25,10/26/2020,6,,,,0.3355,-10.6227,-0.0106227
51007,299.292,10/26/2020,7,,,,0.2234315,-80.532,-0.080532
51008,299.333,10/26/2020,8,,,,-2.7697185,36.3864,0.0363864
51009,299.375,10/26/2020,9,,,,-2.16415,35.531,0.035531
51010,299.417,10/26/2020,10,,,,-1.43555,96.835,0.096835
51011,299.458,10/26/2020,11,,,,-1.69715,105.655,0.105655
51012,299.5,10/26/2020,12,-1.3261,19.415,0.019415,-8.34835,22.4615,0.0224615
51013,299.542,10/26/2020,13,,,,-11.4965,21.432,0.021432
51014,299.583,10/26/2020,14,,,,-7.541,18.5515,0.0185515
51015,299.625,10/26/2020,15,3.0487,,,-4.4762,17.0571,0.0170571
51016,299.667,10/26/2020,16,1.8337,,,-2.44965,23.442,0.023442
51017,299.708,10/26/2020,17,0.88105,,,-1.67995,22.028,0.022028
51018,299.75,10/26/2020,18,0.37022,57.534,0.057534,-0.007225,39.537,0.039537
51019,299.792,10/26/2020,19,3.5159,265.51,0.26551,1.797459,101.185,0.101185
51020,299.833,10/26/2020,20,-3.3512,,,-1.400635,-40.334,-0.040334
51021,299.875,10/26/2020,21,1.18195,,,1.18195,44.394,0.044394
51022,299.917,10/26/2020,22,1.30905,,,1.30905,58.6685,0.0586685
51023,299.958,10/26/2020,23,1.9591355,,,2.09914,75.82,0.07582
51024,300,10/26/2020,24,,,,0.51507,30.5745,0.0305745
51025,300.042,10/27/2020,1,2.69895,,,1.58232,47.242,0.047242
51026,300.083,10/27/2020,2,1.47785,54.504,0.054504,1.47785,45.1575,0.0451575
51027,300.125,10/27/2020,3,1.491915,39.073,0.039073,1.491915,39.073,0.039073
51028,300.167,10/27/2020,4,1.3541,33.4275,0.0334275,1.3541,33.4275,0.0334275
51029,300.208,10/27/2020,5,0.83546,13.105,0.013105,0.53434,-27.975,-0.027975
51030,300.25,10/27/2020,6,0.17564,,,0.1134365,-49.631,-0.049631
51031,300.292,10/27/2020,7,1.6919,,,0.119581,-39.8595,-0.0398595
51032,300.333,10/27/2020,8,,,,-0.53026,28.3305,0.0283305
51033,300.375,10/27/2020,9,,,,-1.5087,29.826,0.029826
51034,300.417,10/27/2020,10,,,,-1.82095,32.4035,0.0324035
51035,300.458,10/27/2020,11,,,,-2.4543,25.745,0.025745
51036,300.5,10/27/2020,12,,,,-3.8969,28.823,0.028823
51037,300.542,10/27/2020,13,,,,-4.4568,32.0515,0.0320515
51038,300.583,10/27/2020,14,0.81523,,,-3.2079,37.776,0.037776
51039,300.625,10/27/2020,15,,,,-2.80165,37.5205,0.0375205
51040,300.667,10/27/2020,16,,,,-1.72885,22.2325,0.0222325
51041,300.708,10/27/2020,17,,,,-2.97615,22.3,0.0223
51042,300.75,10/27/2020,18,,,,-0.665785,3.239,0.003239
51043,300.792,10/27/2020,19,,,,-0.03871,-40.816,-0.040816
51044,300.833,10/27/2020,20,,,,-0.243549,-63.2885,-0.0632885
51045,300.875,10/27/2020,21,,,,0.041672,-11.1329,-0.0111329
51046,300.917,10/27/2020,22,,,,0.15014,-29.163,-0.029163
51047,300.958,10/27/2020,23,,,,0.253605,-0.1524,-0.0001524
51048,301,10/27/2020,24,,,,0.1123305,7.36,0.00736
51049,301.042,10/28/2020,1,,,,0.17251,-17.8025,-0.0178025
51050,301.083,10/28/2020,2,,,,0.377185,-15.1204,-0.0151204
51051,301.125,10/28/2020,3,,,,-0.884255,-14.054,-0.014054
51052,301.167,10/28/2020,4,,,,0.192415,-28.8735,-0.0288735
51053,301.208,10/28/2020,5,,,,-0.013025,-30.3508,-0.0303508
51054,301.25,10/28/2020,6,,,,0.23844,-20.8393,-0.0208393
51055,301.292,10/28/2020,7,,,,0.057952,-62.8475,-0.0628475
51056,301.333,10/28/2020,8,-3.9069,,,-1.825505,-20.5525,-0.0205525
51057,301.375,10/28/2020,9,1.778,,,-1.1416,39.114,0.039114
51058,301.417,10/28/2020,10,0.296439,,,-1.2001,29.1045,0.0291045
51059,301.458,10/28/2020,11,2.5179,,,-1.30775,32.642,0.032642
51060,301.5,10/28/2020,12,0.65758,293.21,0.29321,-4.56485,195.942,0.195942
51061,301.542,10/28/2020,13,0.900035,316.44,0.31644,-2.71025,316.44,0.31644
51062,301.583,10/28/2020,14,0.10779,418.645,0.418645,-1.53765,418.645,0.418645
51063,301.625,10/28/2020,15,0.73165,568.875,0.568875,-1.28895,568.875,0.568875
51064,301.667,10/28/2020,16,0.26104,562.185,0.562185,0.26104,562.185,0.562185
51065,301.708,10/28/2020,17,0.4658,533.455,0.533455,0.4658,533.455,0.533455
51066,301.75,10/28/2020,18,0.573645,616.69,0.61669,-0.05194,250.065,0.250065
51067,301.792,10/28/2020,19,1.5755,,,0.40535,18.5267,0.0185267
51068,301.833,10/28/2020,20,0.80632,457.78,0.45778,0.502615,229.6984,0.2296984
51069,301.875,10/28/2020,21,,,,-0.199545,-34.7425,-0.0347425
51070,301.917,10/28/2020,22,,,,-0.1476045,-64.294,-0.064294
51071,301.958,10/28/2020,23,,,,0.263375,-52.943,-0.052943
51072,302,10/28/2020,24,,,,0.38943,-63.737,-0.063737
51073,302.042,10/29/2020,1,,,,0.60314,-45.3775,-0.0453775
51074,302.083,10/29/2020,2,,,,0.46431,-41.791,-0.041791
51075,302.125,10/29/2020,3,,,,0.1430905,-69.8675,-0.0698675
51076,302.167,10/29/2020,4,,,,-0.18019,-107.0325,-0.1070325
51077,302.208,10/29/2020,5,,,,-0.003457,-44.3875,-0.0443875
51078,302.25,10/29/2020,6,,,,-0.166924,-60.3225,-0.0603225
51079,302.292,10/29/2020,7,,,,0.1084315,-40.8715,-0.0408715
51080,302.333,10/29/2020,8,,,,0.22439,-50.823,-0.050823
51081,302.375,10/29/2020,9,,,,-5.1001,48.7425,0.0487425
51082,302.417,10/29/2020,10,,,,-6.1741,29.938,0.029938
51083,302.458,10/29/2020,11,,,,-8.1036,47.41,0.04741
51084,302.5,10/29/2020,12,,,,-1.184285,26.2605,0.0262605
51085,302.542,10/29/2020,13,,,,-6.14715,37.542,0.037542
51086,302.583,10/29/2020,14,,,,-3.76265,36.8365,0.0368365
51087,302.625,10/29/2020,15,-1.5757,,,-1.46595,53.9055,0.0539055
51088,302.667,10/29/2020,16,0.569263,,,-0.388577,30.8875,0.0308875
51089,302.708,10/29/2020,17,1.22305,75.439,0.075439,-0.05682,49.477,0.049477
51090,302.75,10/29/2020,18,-0.085075,58.6405,0.0586405,-0.085075,58.6405,0.0586405
51091,302.792,10/29/2020,19,1.3516,76.7775,0.0767775,1.3516,76.7775,0.0767775
51092,302.833,10/29/2020,20,0.77042,52.4605,0.0524605,0.77042,52.4605,0.0524605
